"left_eye_center_x" "left_eye_center_y" "right_eye_center_x" "right_eye_center_y" "left_eye_inner_corner_x" "left_eye_inner_corner_y" "left_eye_outer_corner_x" "left_eye_outer_corner_y" "right_eye_inner_corner_x" "right_eye_inner_corner_y" "right_eye_outer_corner_x" "right_eye_outer_corner_y" "left_eyebrow_inner_end_x" "left_eyebrow_inner_end_y" "left_eyebrow_outer_end_x" "left_eyebrow_outer_end_y" "right_eyebrow_inner_end_x" "right_eyebrow_inner_end_y" "right_eyebrow_outer_end_x" "right_eyebrow_outer_end_y" "nose_tip_x" "nose_tip_y" "mouth_left_corner_x" "mouth_left_corner_y" "mouth_right_corner_x" "mouth_right_corner_y" "mouth_center_top_lip_x" "mouth_center_top_lip_y" "mouth_center_bottom_lip_x" "mouth_center_bottom_lip_y"
"933" 66.97490794 38.03627919 29.44003734 38.59029212 58.84806133 39.09424102 75.10923454 38.79544167 36.97990476 39.7088039 21.21351239 39.27149623 57.25059816 29.33587487 81.3232674 30.77903504 39.27886491 28.66312238 13.67572979 31.46529335 48.97441302 59.05534061 63.91547524 77.3814913 32.26221823 76.86785564 48.0057185 75.97358746 47.8694809 83.91601252
"934" 66.07565289 37.9717452 29.44134916 38.77683112 58.81197925 39.18257709 74.41346056 38.84929618 36.93226185 39.90655752 21.54367206 39.4904698 57.40851242 29.52348418 80.58138367 30.09998628 38.83967014 28.88803068 14.18448669 32.01685797 49.88927789 58.42759034 64.34138944 76.6389956 32.62168761 76.61391646 48.93021702 75.16262784 49.03610425 82.80565039
"935" 66.61606607 37.98109469 29.44557595 38.93329132 59.03108462 39.25079227 74.5589132 39.15511353 36.57985571 39.9515987 22.17943443 39.77738365 57.38195907 29.32508793 80.87106405 31.28249568 37.92692843 28.08307111 17.07150728 32.08472891 47.93249973 55.58703793 63.95254114 76.91818082 32.70613383 76.81082982 47.73423871 72.70476396 48.21564611 82.55214398
"936" 65.75432891 37.34311083 29.36692894 38.1340132 58.71202189 38.80836184 74.59804866 38.00366616 36.67296242 39.37599073 20.80732078 38.91479523 56.31353231 29.33306126 80.69974574 28.2150051 38.10816159 29.64020192 13.23280101 30.84287529 48.23363553 59.28706644 64.79335952 75.9408979 33.00388338 76.37996272 48.73828554 76.07898045 48.89674203 82.71543341
"937" 65.89693361 37.42776482 29.62611514 35.82794541 59.22435447 38.3612179 73.4459714 38.70976726 37.2100653 36.89571774 22.93800243 36.22338909 57.4912338 29.00947048 79.05835473 31.18291829 41.01512716 27.97290605 17.92567874 29.46416272 50.03176741 54.20656276 62.59585913 74.6947116 33.08257151 75.0155495 47.74272641 68.70675288 48.18349444 80.8809223
"938" 66.08431219 37.92023987 29.51410829 37.69809077 58.73226478 39.23285982 74.86895755 38.81638714 37.19723508 39.79525154 21.95163986 37.43505535 57.95652333 29.6251434 80.05091008 28.78090391 41.22454866 27.94662629 14.54387152 29.03177163 50.60353122 58.79667625 64.24967306 76.41563012 32.46522082 76.42817368 49.27316055 75.79994652 49.59047022 82.31714349
"939" 66.36892099 36.79044621 30.23049043 36.10805178 60.03097087 38.20488962 73.67508367 38.23909566 36.4978941 36.92556241 23.97010735 36.25003663 58.00705697 28.69656567 78.65554207 28.52016396 39.86687869 28.79484745 18.26361636 28.04671288 48.39505709 56.97216926 62.00656577 75.95263978 32.83580671 75.55534498 47.83507337 69.29349505 47.2019845 81.7499898
"940" 66.95024073 37.52160004 30.00449777 35.75644545 60.59359838 38.03127224 73.43628514 38.55592523 36.55398132 36.7746858 23.65558892 35.88399488 58.12572592 28.4778458 79.88740497 31.04537271 39.71334387 27.7139975 18.19450882 28.09242508 48.89458522 54.49239269 61.33906044 76.28387692 32.80352425 75.25545532 47.33502696 68.95708784 47.07162398 82.04308658
"941" 66.39607929 37.14093899 30.23224272 36.49360091 59.09238089 38.67345933 74.58592188 38.25639482 36.64684113 37.42101426 23.95596743 36.52469404 58.05616963 28.91727432 78.94804458 28.2454717 40.43654739 29.18766261 18.06332764 28.13035051 47.89076348 59.15949371 63.97943543 76.38713653 32.64111003 75.75566655 48.21897347 75.26609042 47.3180643 82.33360598
"942" 65.56614252 37.70309958 29.15564748 38.97659183 58.4761548 39.26987083 74.67049652 38.23683007 36.66745006 40.00160776 20.46748783 40.15673725 54.60219264 30.21184601 81.12727746 29.53007965 37.96041497 30.48207134 13.05121163 32.81186538 47.55578455 59.3513127 64.60454584 76.70976886 33.62452738 76.96315587 49.69859841 76.55432458 49.62822815 81.01669755
"943" 65.49624942 36.16166479 29.40816488 37.33870071 58.49284349 37.23227149 73.97218817 36.67259953 36.7553572 37.79234804 21.72406376 38.78762608 54.50854571 29.15624028 79.48164083 27.85225254 37.59520231 30.21334149 14.09738384 31.17137375 47.67973739 59.06695722 65.164773 74.5958061 33.58168406 75.63525642 49.3360208 72.60591861 49.16872804 80.77087421
"944" 65.51254019 37.0527998 30.08138617 36.07962882 58.52923067 38.74002748 74.31379247 38.29597648 37.1929614 37.53153034 23.29337245 36.30863526 58.19887761 28.96170431 78.55055565 28.59021986 41.46102096 28.39459871 17.94883087 28.54223626 50.40972293 56.25510801 63.73484504 74.77907065 32.53571226 75.50173631 49.31899649 69.12405249 48.3723174 81.12916228
"945" 65.6163085 37.37320563 29.78000232 36.27928117 58.90353504 38.79063411 74.37853567 38.08103506 36.9795045 37.85422341 22.99964525 36.8669346 58.11306205 29.13979838 79.04350824 28.48288453 40.79227251 28.15445011 16.20359782 28.9853012 50.24211446 56.92094408 64.21667604 74.96819383 32.63859009 75.41526864 49.12867611 69.29618591 49.11320351 81.65569547
"946" 66.49395287 36.50433458 30.25339827 36.21783087 60.08700667 38.41013422 73.52667838 38.24405051 36.37392762 36.98274186 24.04981607 36.05083795 57.67398329 28.85677903 78.60779166 28.67970517 38.17356469 28.51969141 18.39226073 27.63643232 47.79403685 57.31171481 61.36754408 76.79450195 32.71710789 75.52272061 47.32289427 69.46088121 46.89930657 81.99026849
"947" 65.54389051 37.70860379 29.72701082 36.12248426 58.71335202 39.02803611 74.02762185 38.58493113 37.4291974 39.29595529 22.84592708 37.23892427 57.96809401 29.34662172 78.35876895 29.3570763 41.33637366 28.58872232 18.07432377 29.14175174 50.53647027 54.76949297 63.63842851 74.67350786 33.04540989 75.22889406 49.56867528 69.0407769 49.74159173 80.49981099
"948" 66.08299312 37.79631159 28.97917973 38.88933374 58.55023764 39.14580558 75.15468076 38.26717507 36.35110498 39.79381256 20.2397896 40.04680337 54.77262558 29.56038332 81.55353246 30.40865741 37.33986214 29.20874304 12.98281059 32.7619075 46.73455897 57.25002872 64.28280665 77.00774274 32.47692307 76.99119976 47.97281642 75.64288048 48.43209119 82.18558544
"949" 65.49624942 36.16166479 29.40816488 37.33870071 58.49284349 37.23227149 73.97218817 36.67259953 36.7553572 37.79234804 21.72406376 38.78762608 54.50854571 29.15624028 79.48164083 27.85225254 37.59520231 30.21334149 14.09738384 31.17137375 47.67973739 59.06695722 65.164773 74.5958061 33.58168406 75.63525642 49.3360208 72.60591861 49.16872804 80.77087421
"950" 67.26233313 37.93326583 29.65911364 36.36518475 60.57520623 38.82871551 74.88434019 38.91200729 36.44410653 37.12911614 23.1141461 36.65519722 58.06210397 28.64839888 81.17905361 31.6153906 37.8502232 27.4933302 17.02456577 28.57975483 47.35200752 55.64500048 61.99777202 77.70508566 32.60963576 76.59722489 47.23496883 70.32172537 47.08528636 84.47806577
"951" 67.32909972 38.01836753 29.26516541 38.98221837 59.73073525 39.30353409 75.25238461 39.2374325 36.48241919 40.02286117 21.66907633 39.68215438 57.53920426 29.54453923 81.61755668 32.05058687 37.35638504 28.44833958 16.3597058 31.97795546 46.95491369 57.91238275 63.49187087 78.29765893 32.42904952 77.39851407 47.31780395 75.76884154 47.23811232 85.10513734
"952" 67.32909972 38.01836753 29.26516541 38.98221837 59.73073525 39.30353409 75.25238461 39.2374325 36.48241919 40.02286117 21.66907633 39.68215438 57.53920426 29.54453923 81.61755668 32.05058687 37.35638504 28.44833958 16.3597058 31.97795546 46.95491369 57.91238275 63.49187087 78.29765893 32.42904952 77.39851407 47.31780395 75.76884154 47.23811232 85.10513734
"953" 65.79633228 37.72561208 29.6138171 38.56323187 58.64203226 39.17517148 74.92638578 38.49834361 37.11636885 39.83638355 21.75127882 39.29528011 57.80966 29.92239705 80.59079152 28.36025302 39.168149 29.7473783 14.3596313 31.39519917 50.17596225 59.17651844 64.94828882 75.43714154 33.25938727 76.45244388 49.87035028 75.81397619 49.80782572 81.668257
"954" 66.44274779 36.43584744 29.77815185 37.05128303 58.99046978 37.89182708 74.48405329 37.38305213 36.36409126 37.22893699 23.43194903 37.47165384 55.58843037 28.76875789 79.7898205 28.06926943 37.58371189 29.86177004 16.32049734 28.23556641 47.21540936 59.28269378 64.59874543 76.81157321 32.94879858 75.95979357 48.00015645 76.33279273 47.6284715 82.95301918
"955" 65.38243351 37.65793035 29.41034958 38.49247211 58.51045119 39.20956963 74.40852491 38.6319239 37.31726159 40.00331061 21.5801064 39.33361485 57.81977006 29.74845088 79.00376289 28.14886774 40.97339899 28.75327996 16.10510305 30.66739876 50.50929706 56.34746835 64.93758093 74.5416825 33.13885134 75.61084659 50.08442824 70.14997444 49.99433917 79.98182748
"956" 65.48858489 37.61082478 29.35099288 37.86933325 58.56250261 39.12738485 73.59836048 38.88853226 36.89696896 39.60362126 21.15029624 39.44068546 56.265721 29.84695013 79.73590897 31.41365996 40.33711813 29.17147772 16.72733599 32.76532141 49.96263827 54.37952427 63.54557914 74.81563637 33.03828916 75.7508487 48.4386404 68.91393639 49.35335277 80.32331177
"957" 66.06789486 36.37838542 29.89567961 35.92315538 60.35776953 37.10245917 73.01204073 37.77512616 36.30993711 36.77191035 23.8209529 36.13241635 57.84677575 28.36779048 78.64815536 29.42038698 39.12042564 28.07533455 17.96740687 28.27900357 48.48159906 54.5090028 61.58178695 74.98730863 33.25803882 75.229234 47.59690396 68.61572269 47.22161877 81.56778682
"958" 66.68449992 35.90806595 29.75171992 36.0199709 60.26152758 36.53689258 74.33178638 36.5838443 36.30824486 36.71672394 23.84512172 36.2356636 56.90603744 28.65364682 78.86904063 27.92391968 37.36190673 30.09506775 18.0583437 28.03980612 47.82577658 56.51519618 63.55423772 75.52007785 33.39774222 75.52289286 48.68370874 69.01536245 47.75148656 81.85717511
"959" 65.94313807 37.79328334 29.38110294 38.69825363 58.68659948 39.12637354 74.74851018 38.58114561 37.07782331 39.80013758 21.34200635 39.58009488 57.00925983 29.54131058 80.66806265 28.81616646 38.23490188 29.20888168 13.47632515 32.09917472 50.09518282 58.68206568 64.8516478 75.2209111 32.68868938 76.66807351 49.43108226 75.51055563 49.5349742 81.94270096
"960" 67.22140225 38.05011603 29.32495125 39.03523959 59.64311522 39.34528012 74.94981661 39.19061337 36.64665805 40.09943069 22.40734953 39.44995116 57.7666366 29.76853159 81.10192398 31.39628935 37.56909898 28.5522317 17.59668864 31.24961616 49.73269454 56.46040414 63.78422075 77.46784848 33.0044776 76.99023045 47.95518283 74.95942016 48.70467725 84.22873543
"961" 66.10996308 37.87750238 29.54350265 38.32747145 59.36265542 39.19688618 73.56279379 39.01409551 36.87415685 39.87480958 23.04712647 39.4950463 57.78318962 29.41461351 79.49196127 31.04774935 38.79503122 28.39038964 18.12053163 31.41420259 50.17932472 54.7519959 64.06312584 74.98551745 33.2139067 75.91606725 48.16589139 69.2515539 49.45022847 81.10739513
"962" 66.79688605 38.02097828 29.67333426 38.35158455 59.46257 39.18016453 74.25240678 38.90940547 37.04344184 39.79206267 23.03454372 38.29538444 57.89278774 29.28263123 79.81706237 30.87941229 40.32192912 28.01729716 17.40788607 29.87803091 50.41716339 56.06020838 63.06366498 76.29551932 32.54860372 76.29864045 48.06977168 72.57445491 48.86139245 82.90480025
"963" 66.51979941 37.17178074 30.33588627 36.05427925 60.47790681 38.73066541 73.5140731 38.51489394 36.4119719 36.92873734 24.09579603 35.93034257 58.1574271 28.91665016 78.44247365 28.71680135 39.38593357 28.66462726 18.50194448 27.57326676 47.95565216 57.59538049 61.33374725 77.01464461 32.79212571 75.52153268 47.35397124 69.61960284 46.89093725 82.05450417
"964" 65.43918659 36.08726976 29.45717172 36.97247498 58.25708858 37.6261242 74.82268424 36.67359153 37.35212272 38.78775534 21.3827054 38.8274856 54.65758053 29.39253325 79.51234865 27.50881662 40.62317295 29.86792488 13.3429445 32.00132267 49.83440378 59.46626009 65.08595754 74.36991752 33.37115402 75.44108379 49.97676948 72.19106341 49.55472465 80.27608062
"965" 65.4046457 35.97577705 29.1191339 37.89571801 58.34767887 37.54858406 74.26347446 36.68334793 36.59947722 37.2511688 20.23544938 39.33761424 54.21572103 29.3619461 80.85691517 27.68358161 37.43424665 29.68974353 13.0547626 32.12759081 46.97164247 59.22159735 65.05602116 74.41704422 33.192827 75.60730429 48.99136297 72.45669766 49.1902343 79.92579111
"966" 66.85062556 37.89481179 29.12796014 39.09781379 58.7131797 39.31555869 75.11065736 39.20167435 36.42822644 40.03508159 20.73048384 40.07356571 55.66300743 29.47123303 81.73847376 31.84287344 37.53773664 28.91855339 13.4524356 32.78478963 46.5798404 56.9248746 63.88157291 77.81185849 32.31644783 77.34332171 47.39009653 74.75251213 47.56729395 83.22941567
"967" 65.33174902 37.65272804 30.24649381 36.9531376 58.51876838 38.95126323 74.791602 38.07200957 37.37987573 39.46180786 23.65001855 37.7404407 58.06692263 29.2910349 79.18533488 28.0461412 41.17753902 29.26684427 16.27884414 30.46569575 50.54232338 59.4511331 64.97599128 75.28207218 32.59517631 75.94264803 49.93745662 75.98417735 49.47668358 82.19025307
"968" 66.36276809 38.03005911 29.62915611 37.66373668 58.96746066 39.08047053 75.04329077 38.30612511 37.05584143 39.50730651 21.69731821 37.836339 58.0539341 29.42573443 80.64626649 28.61700571 39.54364888 29.00025925 14.18765986 29.86710697 50.26828624 59.41633157 64.97469325 76.6613403 32.42887218 76.16842637 49.38795069 75.88163953 48.99857567 83.78307909
"969" 66.64902182 37.88524423 30.19899973 35.85031427 60.48858554 38.80493878 73.67157949 38.74533096 36.61956092 36.87790926 23.82998289 35.93441613 58.27249637 28.41902491 80.01145238 30.48027699 40.88436324 27.62614086 18.21050564 28.02963745 48.53167465 55.04040624 61.36992023 76.98202332 32.61371653 75.552774 47.24644461 68.8898149 47.05098084 82.34263563
"970" 65.72970843 37.87266074 29.34369239 38.5939697 58.62325174 39.194916 74.2729638 38.8336355 36.88894825 39.79766034 20.88936451 39.16550555 56.6893113 29.99287671 80.58999414 30.41710732 39.36531604 30.15741181 13.64716904 32.52939907 50.01956268 59.04351904 63.92146013 76.29345082 32.89069954 76.30320814 48.87953974 74.86946607 48.96913005 81.52610672
"971" 66.62636191 36.66111773 29.64185215 35.92892895 60.03738789 37.53974582 74.24839216 37.89457605 36.56644181 36.94024571 22.40485348 36.29925988 57.17434913 28.49280825 80.698087 29.18713071 37.80206373 28.12461243 16.44888842 28.22380024 48.0168396 55.2124045 62.6181392 75.90815281 32.76273191 75.48731042 47.47842074 69.38271599 47.20139898 82.13512331
"972" 65.82925386 37.73812214 29.34077112 38.23368378 58.87138299 39.03548345 74.27356833 38.70743848 36.62142381 39.39526697 21.90679011 39.49043516 57.73793322 29.27039734 79.96969261 30.33454343 38.02397563 28.40016787 18.02961768 30.65892763 49.41093517 54.16872521 64.34622755 74.59282878 33.35414819 75.40738812 48.47644301 68.69292431 49.27525484 80.63501188
"973" 66.06995946 37.09775664 28.98945002 38.8764416 58.41152946 38.94015193 75.05059842 36.75208072 36.47582333 39.89533364 20.06142747 39.81158202 54.16654585 29.99187741 81.73752579 28.03422873 37.16254553 30.47385395 12.82272704 32.81113608 46.6057514 60.03131135 65.03292281 78.29581505 32.87635604 77.36465076 49.07249049 77.87239479 48.36459145 84.5298971
"974" 66.18635658 36.05257739 29.61293226 37.1862167 58.62862948 36.74494005 73.25994734 36.61132733 36.41666262 38.37132052 22.06491132 38.14120393 54.26174463 29.29070612 79.28392549 29.04364365 37.77774889 30.35074305 13.86479452 32.43686493 47.55539413 59.05486098 64.21193078 76.8814642 33.47336443 76.26306866 48.21096114 75.70355609 47.84235404 82.46632741
"975" 66.13009855 36.186964 29.01125674 36.93498979 58.54951952 36.95938345 74.85101339 36.67415845 36.36543023 37.06296653 20.33957036 37.93109247 54.40419913 28.85844759 81.13868881 27.98224569 37.37800459 29.31490782 13.03622045 29.46497465 46.77691462 59.43615767 64.32704451 77.22664099 33.16165263 76.40925941 47.78065792 76.56123134 47.79079685 82.83510366
"976" 66.52383046 37.76834363 29.04435442 38.70421882 58.81073809 39.14416462 74.79917589 38.55523441 36.35578464 39.65813858 20.63461389 40.00348181 55.24526237 29.1822347 81.60124358 31.54925376 37.44742059 28.8741722 14.6910345 32.7289156 46.64860787 54.77848663 63.784713 77.1206937 32.68162461 76.92017704 47.45817426 71.50843007 47.78959881 81.88985013
"977" 67.24461208 37.66950982 28.98247109 37.52955108 59.67480913 38.39557906 74.85824756 38.28369597 36.32892017 39.34069655 20.29134471 38.72185216 54.4473339 29.31415193 81.65971397 31.59208189 37.50607988 29.55522259 12.97600244 32.66748555 46.58673754 59.06054653 62.50937338 78.65719627 32.64113166 77.5783502 47.3251574 76.76509282 47.08953257 84.6139746
"978" 66.09488983 37.06420527 29.91270841 37.42091416 58.67647851 38.5165743 74.90485344 37.89815353 36.95058071 38.61726832 21.71517039 37.9424749 56.84717937 29.15902174 80.42853849 28.59295851 40.08388962 29.6388001 13.54904352 30.72049872 48.23204672 59.28012692 64.58770451 76.85503413 32.59253867 75.99870676 48.95497966 76.15750868 48.1787419 83.15197204
"979" 66.03603435 38.09322522 30.4041828 36.09737645 59.10780454 38.9762246 73.75025197 38.85114527 37.3329718 37.23240338 23.93544016 36.23921309 58.19330912 29.11921201 78.54556498 30.61406281 41.83684625 28.36273965 18.38531014 28.79562975 50.14582831 58.2716293 62.02957126 76.8148764 32.4288945 75.56136129 48.5497396 71.41199742 47.29938201 81.73541655
"980" 65.47865906 37.62391206 29.56314722 37.01644618 58.78176115 38.8755411 73.47460243 38.464998 37.03996881 38.15024849 21.30983885 37.80189873 57.27864399 29.54121187 79.07431902 29.96990882 40.43414606 29.82556282 16.12497879 30.79656778 50.15116226 57.87997233 63.16464112 75.02284659 33.03611857 75.2877219 48.53965354 69.77177119 48.80125753 80.98009084
"981" 66.49433704 37.77865622 30.03396413 38.27144309 58.70813504 38.89875088 74.79675894 38.08189772 36.99175122 39.37140093 22.03844118 38.68006568 54.98893232 29.39916255 80.01386217 28.73147692 38.20618073 29.85143358 13.69204897 31.84251149 47.47721421 59.28232062 64.96475827 77.70319024 32.59906845 76.24177384 48.88427275 76.49026131 47.82346577 83.46523185
"982" 66.470308 37.93604457 29.4647103 38.98470592 58.69983096 39.21776161 74.90892981 38.06583558 36.78362796 40.0644189 21.04827415 39.96999635 55.82725047 30.04602913 81.15806858 28.7761602 37.51579327 30.45772548 13.14194705 32.71400607 48.62974825 59.78247117 64.95916085 77.87772826 33.38362293 77.13351801 49.95269584 77.14336645 49.13269128 84.88527003
"983" 66.4297638 36.23023821 30.00066254 36.41652631 58.71932515 37.65438761 74.55933664 37.38706977 36.43966247 37.02333358 23.69473145 36.71854761 57.20058144 28.74931689 79.29262911 28.05700251 37.83647304 29.17150192 17.85769558 27.98990858 47.63326167 58.77915679 64.11939306 75.1014265 32.74836419 75.61227119 47.70783086 71.65942953 47.32436146 81.96830505
"984" 65.67080598 37.47165052 29.54787139 35.99150625 59.22898085 38.73635445 72.99414412 38.58103484 36.75222806 37.37260133 21.72343356 37.56340435 55.32706486 29.76811589 79.46204678 31.38216098 40.443156 29.88700307 15.89205671 32.68208268 49.76909719 54.90839404 62.29607244 76.1475182 33.45445979 75.77379414 48.18009081 69.23681559 48.39713416 81.13167
"985" 66.48620126 36.72716929 30.35613773 36.12509599 60.23363264 38.71891619 73.49577793 38.4624518 36.39284619 37.06862541 24.16529981 35.87243489 58.07430005 29.08129479 78.47447914 28.72316772 39.54212652 28.73900208 18.56480127 27.40031988 47.87814686 57.91869139 61.38949478 77.20556155 32.77924599 75.61602344 47.27400111 70.21289656 46.83529094 81.98573998
"986" 65.74333903 37.18559296 30.23250377 35.91215524 58.82665487 38.27896578 73.30876937 38.59799705 37.22679777 36.87318673 23.82234354 36.16414971 58.17721411 28.50908755 78.67054867 29.38225612 41.5354816 27.91869583 18.44407267 28.13590268 49.8663314 55.19191673 61.75433306 74.74315989 32.604326 75.44013818 48.10234869 68.66131118 47.17100335 81.0998984
"987" 65.41832919 36.42998564 29.03218114 38.82436964 58.43639275 38.42186129 73.88943163 36.7584893 36.34904582 39.85774693 20.55823745 39.75167865 54.37419265 29.57469601 80.17616444 27.9412449 37.23326947 30.14057729 13.48157558 32.57717216 46.87628943 58.52210422 65.1070176 74.7154824 33.46600059 76.03207592 49.11368799 73.39250773 49.17274996 80.80102412
"988" 66.59472551 37.20174694 30.26287873 35.93494942 60.43805365 38.5728225 73.23297668 38.4422819 36.43481983 36.97096914 24.05618577 35.99546672 57.90816668 28.82270813 78.48320653 29.11951892 39.29600055 28.96296588 18.32717943 27.8658374 48.14606531 57.23243101 61.23357219 77.13764211 32.81516953 75.59958239 47.43132919 70.65083001 47.0342735 82.09855055
"989" 66.36020262 36.00134412 28.8071096 37.91472948 58.38354874 36.73914954 74.7353849 36.41565621 36.31123153 39.18566023 20.12417693 37.92889564 54.18598118 29.04029995 80.55053758 28.0318451 37.08500047 30.44442421 12.95304196 30.57076753 46.70176818 59.66684675 64.94865829 78.1006854 33.08851364 76.69737985 47.41885718 77.35547808 47.56700193 83.90036576
"990" 65.93573883 36.19352066 30.10055179 36.00732425 59.11002487 37.18679212 72.99180331 37.95289218 36.49827662 36.61132776 24.04651958 35.96601817 57.94523327 28.53038067 78.5184488 28.90320824 40.81137439 28.04138416 18.31643185 27.84005328 47.91388305 54.56720842 61.24448347 74.59624909 32.84317596 75.29960693 47.38212844 68.29336613 46.81098885 81.47627113
"991" 66.20910702 37.18055602 30.40214011 35.84477315 59.41511648 38.26329302 72.74832424 38.05288028 37.07627077 37.29100783 23.94819682 36.12371624 56.55432935 29.44873921 78.23152567 30.06396835 41.05346188 29.97453088 18.05232866 28.97450743 49.84793895 57.14064819 61.34255551 76.251698 33.13157035 75.45760925 48.33512428 71.73820819 47.4030037 81.78874976
"992" 66.83559384 37.9595526 29.23993095 38.59844424 58.75139178 39.19570919 75.13944609 38.8328974 36.95152093 39.6551899 20.91916868 39.03554962 57.54346763 29.74827202 81.21263472 30.5327812 39.55047 28.93940515 13.43075227 31.47270801 49.93916874 59.00725469 63.87654605 77.09565987 32.30655523 76.80010103 48.44007313 75.79145707 48.2004563 83.39361486
"993" 66.55649262 36.590442 30.10102147 36.08035521 60.29639502 37.88121584 73.67900525 38.21686754 36.35629943 36.76368531 23.9651146 36.07904989 57.79168916 28.70857694 78.79184219 28.63502941 38.22980185 28.63162546 18.22020076 27.91740753 47.74333364 57.22046122 61.8740024 76.26175976 32.73962031 75.62347642 47.44289315 69.59515008 47.06379472 81.93637022
"994" 65.70483655 37.88021352 30.11418826 35.90361279 58.76500282 38.93705975 74.03025666 38.59866339 37.43865501 37.68814452 23.68081976 36.27822887 58.02669482 29.25245195 78.32051413 30.11189919 41.77216306 27.73678717 18.28530463 28.66777861 50.63655476 57.52118189 62.30557764 75.32385813 32.34482511 75.37657419 48.28089086 71.2128853 48.28798343 81.80268151
"995" 66.53253943 38.15527298 30.39316588 36.28447288 60.25524383 39.03196866 73.64294892 38.80168516 37.00327296 37.43215093 23.90247288 36.25524862 58.19961263 29.15122944 78.75324688 30.88993061 41.16863769 29.21381473 18.06386633 28.33608262 49.42778081 58.82594551 61.32752411 77.85191507 32.56795967 75.8771052 47.64434165 76.05285341 47.18475095 83.45816384
"996" 66.04240742 38.00338294 30.37262889 35.99437773 59.54819171 38.9595952 73.68570721 38.72633044 36.85782575 37.17050871 23.99596436 36.12892664 58.18556278 28.85798556 78.45305316 29.6077408 41.36051219 28.34416551 18.50641759 28.05185622 49.39349863 57.08210565 61.45657592 76.93288554 32.61379406 75.61283238 47.71958502 70.57489728 47.08611323 81.91347093
"997" 65.33174827 36.83177864 29.66669947 36.19812634 58.58133147 38.46919163 74.22020585 37.79883971 37.24807876 38.08048846 21.78420251 37.77261875 57.94675949 29.0334152 78.67669247 28.03099496 40.93379778 28.46868534 16.45989929 29.26508188 50.28167495 55.9682709 64.94362481 74.52084769 32.89812216 75.09701164 49.56146244 68.75485529 49.59221604 80.47097879
"998" 66.6190181 38.08015966 30.33822568 36.42104877 60.40448521 38.96387318 73.78977044 38.76602679 36.65486218 37.61306098 23.80697224 36.36140826 58.15410566 28.82759618 78.93350036 30.58338684 40.53732221 28.64473965 18.10933979 28.27963979 49.21921468 58.09861711 61.59365766 77.83058287 32.58091866 75.89491846 47.90631054 75.55549383 47.18584173 82.89379116
"999" 65.46922712 36.82080442 29.40266778 37.73167056 58.45927856 38.84497992 74.79775485 37.5627712 37.4052689 39.528057 20.77243795 38.84666868 56.46100526 29.77296085 79.56867893 28.14172042 40.97033153 29.90842424 13.19647183 32.34900669 50.36056887 59.20570644 65.049319 74.64841955 32.7169416 75.79475408 49.82285901 73.3745231 49.57589549 80.90478756
"1000" 65.69877659 37.78330319 29.35251017 38.19941597 58.51070564 39.15909296 75.04187241 38.44711991 37.34405573 39.89771246 21.03315947 38.95288959 57.92417775 29.70098613 80.38640009 28.10062516 41.1909916 28.99143767 13.19632327 30.69200719 50.52991724 59.39971557 64.99761905 75.39654399 32.53945166 76.50403593 50.0176346 75.98541932 49.83703929 82.30407035
"1001" 65.84025681 36.33438444 29.79964502 36.34920287 58.49877808 37.5860408 74.65441896 37.27140196 36.64930614 37.0618124 22.64337495 37.09114848 57.85609085 28.97227565 79.69248192 27.92027745 39.39243573 29.70274245 15.91116401 28.7559717 49.22668449 59.07949464 65.01176745 74.71181115 32.89605482 75.49417516 49.00536017 69.77180359 48.34871572 81.67181829
"1002" 66.18614294 36.06471808 29.75365381 35.90865051 60.20812665 36.84603384 73.17405812 37.24793558 36.37756472 36.6168032 23.82159004 36.04538323 57.90084094 28.40018128 78.8603111 28.59645856 38.47155185 28.33975982 18.10146671 28.08414162 48.1542076 54.42027572 61.58754277 74.52658194 33.16512235 75.27059197 47.52380087 68.57171082 47.05565686 81.31555173
"1003" 66.11634804 37.91043004 29.46287233 38.85807549 58.97546667 39.18217437 73.95014924 38.80893919 36.84593917 39.94909669 21.88577501 39.72830842 57.37023691 29.42557104 80.22324049 30.16698424 37.97637 29.20029909 15.51133215 32.37667722 49.95972001 57.64889103 64.48215639 75.77550051 32.88541821 76.49911364 49.08167815 74.29371999 49.19953769 82.44196024
"1004" 66.19707422 36.68568527 29.66998481 37.43820185 58.54024598 38.27271386 74.89162816 36.97291272 36.77609538 39.25786542 22.2121569 38.4522357 54.92635013 29.46846357 80.21955669 27.89684908 37.50822527 30.56857032 13.97989821 30.25867129 47.14418519 59.73524954 65.12942204 77.7971848 33.28690882 76.53520167 49.36647858 76.96652329 48.42534743 84.02879913
"1005" 65.84336253 38.01054108 29.21993247 38.67596244 58.50537001 39.26943274 75.12463031 38.91849795 37.30477772 39.9911983 20.72465124 39.0880908 57.82510714 29.91898296 80.93222438 28.73459819 41.30097072 28.61434348 13.0336229 31.17926909 50.43883878 59.03923291 64.6837496 76.06478564 32.33128477 76.61160551 49.56678862 75.89379159 49.63442208 82.51919837
