"RowId"	"ImageId"	"FeatureName"	"Location"
"1318"	18134	659	"nose_tip_y"	65
"1319"	18141	660	"nose_tip_x"	50
"1320"	18142	660	"nose_tip_y"	62
"1321"	18149	661	"nose_tip_x"	50
"1322"	18150	661	"nose_tip_y"	64
"1323"	18157	662	"nose_tip_x"	46
"1324"	18158	662	"nose_tip_y"	65
"1325"	18165	663	"nose_tip_x"	45
"1326"	18166	663	"nose_tip_y"	60
"1327"	18173	664	"nose_tip_x"	51
"1328"	18174	664	"nose_tip_y"	59
"1329"	18181	665	"nose_tip_x"	45
"1330"	18182	665	"nose_tip_y"	59
"1331"	18189	666	"nose_tip_x"	47
"1332"	18190	666	"nose_tip_y"	65
"1333"	18197	667	"nose_tip_x"	45
"1334"	18198	667	"nose_tip_y"	62
"1335"	18205	668	"nose_tip_x"	50
"1336"	18206	668	"nose_tip_y"	62
"1337"	18213	669	"nose_tip_x"	51
"1338"	18214	669	"nose_tip_y"	59
"1339"	18221	670	"nose_tip_x"	49
"1340"	18222	670	"nose_tip_y"	59
"1341"	18229	671	"nose_tip_x"	51
"1342"	18230	671	"nose_tip_y"	62
"1343"	18237	672	"nose_tip_x"	47
"1344"	18238	672	"nose_tip_y"	64
"1345"	18245	673	"nose_tip_x"	45
"1346"	18246	673	"nose_tip_y"	61
"1347"	18253	674	"nose_tip_x"	47
"1348"	18254	674	"nose_tip_y"	59
"1349"	18261	675	"nose_tip_x"	45
"1350"	18262	675	"nose_tip_y"	59
"1351"	18269	676	"nose_tip_x"	45
"1352"	18270	676	"nose_tip_y"	59
"1353"	18277	677	"nose_tip_x"	51
"1354"	18278	677	"nose_tip_y"	59
"1355"	18285	678	"nose_tip_x"	51
"1356"	18286	678	"nose_tip_y"	59
"1357"	18293	679	"nose_tip_x"	50
"1358"	18294	679	"nose_tip_y"	60
"1359"	18301	680	"nose_tip_x"	47
"1360"	18302	680	"nose_tip_y"	65
"1361"	18309	681	"nose_tip_x"	47
"1362"	18310	681	"nose_tip_y"	62
"1363"	18317	682	"nose_tip_x"	48
"1364"	18318	682	"nose_tip_y"	59
"1365"	18325	683	"nose_tip_x"	45
"1366"	18326	683	"nose_tip_y"	59
"1367"	18333	684	"nose_tip_x"	45
"1368"	18334	684	"nose_tip_y"	62
"1369"	18341	685	"nose_tip_x"	45
"1370"	18342	685	"nose_tip_y"	59
"1371"	18349	686	"nose_tip_x"	51
"1372"	18350	686	"nose_tip_y"	59
"1373"	18357	687	"nose_tip_x"	47
"1374"	18358	687	"nose_tip_y"	59
"1375"	18365	688	"nose_tip_x"	49
"1376"	18366	688	"nose_tip_y"	65
"1377"	18373	689	"nose_tip_x"	51
"1378"	18374	689	"nose_tip_y"	65
"1379"	18381	690	"nose_tip_x"	46
"1380"	18382	690	"nose_tip_y"	65
"1381"	18389	691	"nose_tip_x"	45
"1382"	18390	691	"nose_tip_y"	65
"1383"	18397	692	"nose_tip_x"	50
"1384"	18398	692	"nose_tip_y"	61
"1385"	18405	693	"nose_tip_x"	45
"1386"	18406	693	"nose_tip_y"	65
"1387"	18413	694	"nose_tip_x"	49
"1388"	18414	694	"nose_tip_y"	61
"1389"	18421	695	"nose_tip_x"	51
"1390"	18422	695	"nose_tip_y"	60
"1391"	18429	696	"nose_tip_x"	45
"1392"	18430	696	"nose_tip_y"	59
"1393"	18437	697	"nose_tip_x"	45
"1394"	18438	697	"nose_tip_y"	64
"1395"	18445	698	"nose_tip_x"	45
"1396"	18446	698	"nose_tip_y"	65
"1397"	18453	699	"nose_tip_x"	49
"1398"	18454	699	"nose_tip_y"	65
"1399"	18461	700	"nose_tip_x"	51
"1400"	18462	700	"nose_tip_y"	64
"1401"	18469	701	"nose_tip_x"	48
"1402"	18470	701	"nose_tip_y"	62
"1403"	18477	702	"nose_tip_x"	45
"1404"	18478	702	"nose_tip_y"	64
"1405"	18485	703	"nose_tip_x"	51
"1406"	18486	703	"nose_tip_y"	63
"1407"	18493	704	"nose_tip_x"	45
"1408"	18494	704	"nose_tip_y"	65
"1409"	18501	705	"nose_tip_x"	51
"1410"	18502	705	"nose_tip_y"	59
"1411"	18509	706	"nose_tip_x"	51
"1412"	18510	706	"nose_tip_y"	65
"1413"	18517	707	"nose_tip_x"	47
"1414"	18518	707	"nose_tip_y"	62
"1415"	18525	708	"nose_tip_x"	51
"1416"	18526	708	"nose_tip_y"	60
"1417"	18533	709	"nose_tip_x"	49
"1418"	18534	709	"nose_tip_y"	65
"1419"	18541	710	"nose_tip_x"	49
"1420"	18542	710	"nose_tip_y"	65
"1421"	18549	711	"nose_tip_x"	45
"1422"	18550	711	"nose_tip_y"	63
"1423"	18557	712	"nose_tip_x"	45
"1424"	18558	712	"nose_tip_y"	59
"1425"	18565	713	"nose_tip_x"	48
"1426"	18566	713	"nose_tip_y"	65
"1427"	18573	714	"nose_tip_x"	46
"1428"	18574	714	"nose_tip_y"	61
"1429"	18581	715	"nose_tip_x"	50
"1430"	18582	715	"nose_tip_y"	65
"1431"	18589	716	"nose_tip_x"	51
"1432"	18590	716	"nose_tip_y"	59
"1433"	18597	717	"nose_tip_x"	47
"1434"	18598	717	"nose_tip_y"	62
"1435"	18605	718	"nose_tip_x"	45
"1436"	18606	718	"nose_tip_y"	59
"1437"	18613	719	"nose_tip_x"	51
"1438"	18614	719	"nose_tip_y"	63
"1439"	18621	720	"nose_tip_x"	51
"1440"	18622	720	"nose_tip_y"	59
"1441"	18629	721	"nose_tip_x"	47
"1442"	18630	721	"nose_tip_y"	63
"1443"	18637	722	"nose_tip_x"	49
"1444"	18638	722	"nose_tip_y"	62
"1445"	18645	723	"nose_tip_x"	49
"1446"	18646	723	"nose_tip_y"	62
"1447"	18653	724	"nose_tip_x"	48
"1448"	18654	724	"nose_tip_y"	62
"1449"	18661	725	"nose_tip_x"	49
"1450"	18662	725	"nose_tip_y"	60
"1451"	18669	726	"nose_tip_x"	45
"1452"	18670	726	"nose_tip_y"	64
"1453"	18677	727	"nose_tip_x"	49
"1454"	18678	727	"nose_tip_y"	59
"1455"	18685	728	"nose_tip_x"	45
"1456"	18686	728	"nose_tip_y"	65
"1457"	18693	729	"nose_tip_x"	47
"1458"	18694	729	"nose_tip_y"	64
"1459"	18701	730	"nose_tip_x"	51
"1460"	18702	730	"nose_tip_y"	61
"1461"	18709	731	"nose_tip_x"	49
"1462"	18710	731	"nose_tip_y"	62
"1463"	18717	732	"nose_tip_x"	48
"1464"	18718	732	"nose_tip_y"	59
"1465"	18725	733	"nose_tip_x"	45
"1466"	18726	733	"nose_tip_y"	65
"1467"	18733	734	"nose_tip_x"	45
"1468"	18734	734	"nose_tip_y"	63
"1469"	18741	735	"nose_tip_x"	45
"1470"	18742	735	"nose_tip_y"	65
"1471"	18749	736	"nose_tip_x"	46
"1472"	18750	736	"nose_tip_y"	61
"1473"	18757	737	"nose_tip_x"	48
"1474"	18758	737	"nose_tip_y"	59
"1475"	18765	738	"nose_tip_x"	45
"1476"	18766	738	"nose_tip_y"	65
"1477"	18773	739	"nose_tip_x"	50
"1478"	18774	739	"nose_tip_y"	63
"1479"	18781	740	"nose_tip_x"	51
"1480"	18782	740	"nose_tip_y"	59
"1481"	18789	741	"nose_tip_x"	45
"1482"	18790	741	"nose_tip_y"	59
"1483"	18797	742	"nose_tip_x"	49
"1484"	18798	742	"nose_tip_y"	65
"1485"	18805	743	"nose_tip_x"	45
"1486"	18806	743	"nose_tip_y"	63
"1487"	18813	744	"nose_tip_x"	45
"1488"	18814	744	"nose_tip_y"	64
"1489"	18821	745	"nose_tip_x"	51
"1490"	18822	745	"nose_tip_y"	59
"1491"	18829	746	"nose_tip_x"	51
"1492"	18830	746	"nose_tip_y"	65
"1493"	18837	747	"nose_tip_x"	49
"1494"	18838	747	"nose_tip_y"	65
"1495"	18845	748	"nose_tip_x"	51
"1496"	18846	748	"nose_tip_y"	65
"1497"	18853	749	"nose_tip_x"	45
"1498"	18854	749	"nose_tip_y"	61
"1499"	18861	750	"nose_tip_x"	51
"1500"	18862	750	"nose_tip_y"	62
"1501"	18869	751	"nose_tip_x"	51
"1502"	18870	751	"nose_tip_y"	64
"1503"	18877	752	"nose_tip_x"	47
"1504"	18878	752	"nose_tip_y"	59
"1505"	18885	753	"nose_tip_x"	51
"1506"	18886	753	"nose_tip_y"	62
"1507"	18893	754	"nose_tip_x"	45
"1508"	18894	754	"nose_tip_y"	61
"1509"	18901	755	"nose_tip_x"	46
"1510"	18902	755	"nose_tip_y"	62
"1511"	18909	756	"nose_tip_x"	49
"1512"	18910	756	"nose_tip_y"	62
"1513"	18917	757	"nose_tip_x"	47
"1514"	18918	757	"nose_tip_y"	62
"1515"	18925	758	"nose_tip_x"	46
"1516"	18926	758	"nose_tip_y"	60
"1517"	18933	759	"nose_tip_x"	47
"1518"	18934	759	"nose_tip_y"	61
"1519"	18941	760	"nose_tip_x"	48
"1520"	18942	760	"nose_tip_y"	65
"1521"	18949	761	"nose_tip_x"	47
"1522"	18950	761	"nose_tip_y"	61
"1523"	18957	762	"nose_tip_x"	45
"1524"	18958	762	"nose_tip_y"	59
"1525"	18965	763	"nose_tip_x"	46
"1526"	18966	763	"nose_tip_y"	60
"1527"	18973	764	"nose_tip_x"	46
"1528"	18974	764	"nose_tip_y"	60
"1529"	18981	765	"nose_tip_x"	51
"1530"	18982	765	"nose_tip_y"	63
"1531"	18989	766	"nose_tip_x"	47
"1532"	18990	766	"nose_tip_y"	59
"1533"	18997	767	"nose_tip_x"	48
"1534"	18998	767	"nose_tip_y"	59
"1535"	19005	768	"nose_tip_x"	51
"1536"	19006	768	"nose_tip_y"	65
"1537"	19013	769	"nose_tip_x"	45
"1538"	19014	769	"nose_tip_y"	59
"1539"	19021	770	"nose_tip_x"	51
"1540"	19022	770	"nose_tip_y"	59
"1541"	19029	771	"nose_tip_x"	48
"1542"	19030	771	"nose_tip_y"	65
"1543"	19037	772	"nose_tip_x"	49
"1544"	19038	772	"nose_tip_y"	59
"1545"	19045	773	"nose_tip_x"	47
"1546"	19046	773	"nose_tip_y"	64
"1547"	19053	774	"nose_tip_x"	50
"1548"	19054	774	"nose_tip_y"	59
"1549"	19061	775	"nose_tip_x"	48
"1550"	19062	775	"nose_tip_y"	62
"1551"	19069	776	"nose_tip_x"	45
"1552"	19070	776	"nose_tip_y"	59
"1553"	19077	777	"nose_tip_x"	45
"1554"	19078	777	"nose_tip_y"	59
"1555"	19085	778	"nose_tip_x"	50
"1556"	19086	778	"nose_tip_y"	61
"1557"	19093	779	"nose_tip_x"	49
"1558"	19094	779	"nose_tip_y"	59
"1559"	19101	780	"nose_tip_x"	45
"1560"	19102	780	"nose_tip_y"	62
"1561"	19109	781	"nose_tip_x"	47
"1562"	19110	781	"nose_tip_y"	63
"1563"	19117	782	"nose_tip_x"	51
"1564"	19118	782	"nose_tip_y"	60
"1565"	19123	783	"nose_tip_x"	45
"1566"	19124	783	"nose_tip_y"	60
"1567"	19131	784	"nose_tip_x"	47
"1568"	19132	784	"nose_tip_y"	59
"1569"	19139	785	"nose_tip_x"	46
"1570"	19140	785	"nose_tip_y"	62
"1571"	19147	786	"nose_tip_x"	47
"1572"	19148	786	"nose_tip_y"	65
"1573"	19155	787	"nose_tip_x"	45
"1574"	19156	787	"nose_tip_y"	61
"1575"	19163	788	"nose_tip_x"	45
"1576"	19164	788	"nose_tip_y"	63
"1577"	19171	789	"nose_tip_x"	51
"1578"	19172	789	"nose_tip_y"	61
"1579"	19179	790	"nose_tip_x"	45
"1580"	19180	790	"nose_tip_y"	59
"1581"	19187	791	"nose_tip_x"	45
"1582"	19188	791	"nose_tip_y"	62
"1583"	19195	792	"nose_tip_x"	45
"1584"	19196	792	"nose_tip_y"	65
"1585"	19203	793	"nose_tip_x"	45
"1586"	19204	793	"nose_tip_y"	60
"1587"	19211	794	"nose_tip_x"	51
"1588"	19212	794	"nose_tip_y"	62
"1589"	19219	795	"nose_tip_x"	46
"1590"	19220	795	"nose_tip_y"	59
"1591"	19227	796	"nose_tip_x"	45
"1592"	19228	796	"nose_tip_y"	61
"1593"	19235	797	"nose_tip_x"	47
"1594"	19236	797	"nose_tip_y"	61
"1595"	19243	798	"nose_tip_x"	47
"1596"	19244	798	"nose_tip_y"	65
"1597"	19251	799	"nose_tip_x"	47
"1598"	19252	799	"nose_tip_y"	61
"1599"	19259	800	"nose_tip_x"	45
"1600"	19260	800	"nose_tip_y"	59
"1601"	19267	801	"nose_tip_x"	51
"1602"	19268	801	"nose_tip_y"	64
"1603"	19275	802	"nose_tip_x"	45
"1604"	19276	802	"nose_tip_y"	59
"1605"	19283	803	"nose_tip_x"	51
"1606"	19284	803	"nose_tip_y"	65
"1607"	19291	804	"nose_tip_x"	49
"1608"	19292	804	"nose_tip_y"	65
"1609"	19299	805	"nose_tip_x"	51
"1610"	19300	805	"nose_tip_y"	59
"1611"	19307	806	"nose_tip_x"	49
"1612"	19308	806	"nose_tip_y"	64
"1613"	19315	807	"nose_tip_x"	45
"1614"	19316	807	"nose_tip_y"	63
"1615"	19323	808	"nose_tip_x"	45
"1616"	19324	808	"nose_tip_y"	65
"1617"	19331	809	"nose_tip_x"	45
"1618"	19332	809	"nose_tip_y"	65
"1619"	19339	810	"nose_tip_x"	51
"1620"	19340	810	"nose_tip_y"	65
"1621"	19347	811	"nose_tip_x"	45
"1622"	19348	811	"nose_tip_y"	60
"1623"	19355	812	"nose_tip_x"	48
"1624"	19356	812	"nose_tip_y"	59
"1625"	19363	813	"nose_tip_x"	48
"1626"	19364	813	"nose_tip_y"	59
"1627"	19371	814	"nose_tip_x"	45
"1628"	19372	814	"nose_tip_y"	59
"1629"	19379	815	"nose_tip_x"	47
"1630"	19380	815	"nose_tip_y"	63
"1631"	19387	816	"nose_tip_x"	45
"1632"	19388	816	"nose_tip_y"	63
"1633"	19395	817	"nose_tip_x"	50
"1634"	19396	817	"nose_tip_y"	62
"1635"	19403	818	"nose_tip_x"	49
"1636"	19404	818	"nose_tip_y"	65
"1637"	19411	819	"nose_tip_x"	50
"1638"	19412	819	"nose_tip_y"	59
"1639"	19419	820	"nose_tip_x"	50
"1640"	19420	820	"nose_tip_y"	59
"1641"	19427	821	"nose_tip_x"	51
"1642"	19428	821	"nose_tip_y"	59
"1643"	19435	822	"nose_tip_x"	51
"1644"	19436	822	"nose_tip_y"	62
"1645"	19443	823	"nose_tip_x"	48
"1646"	19444	823	"nose_tip_y"	61
"1647"	19451	824	"nose_tip_x"	47
"1648"	19452	824	"nose_tip_y"	59
"1649"	19459	825	"nose_tip_x"	51
"1650"	19460	825	"nose_tip_y"	65
"1651"	19467	826	"nose_tip_x"	47
"1652"	19468	826	"nose_tip_y"	59
"1653"	19475	827	"nose_tip_x"	48
"1654"	19476	827	"nose_tip_y"	64
"1655"	19483	828	"nose_tip_x"	47
"1656"	19484	828	"nose_tip_y"	65
"1657"	19491	829	"nose_tip_x"	49
"1658"	19492	829	"nose_tip_y"	60
"1659"	19499	830	"nose_tip_x"	51
"1660"	19500	830	"nose_tip_y"	61
"1661"	19507	831	"nose_tip_x"	45
"1662"	19508	831	"nose_tip_y"	62
"1663"	19515	832	"nose_tip_x"	45
"1664"	19516	832	"nose_tip_y"	60
"1665"	19523	833	"nose_tip_x"	49
"1666"	19524	833	"nose_tip_y"	63
"1667"	19531	834	"nose_tip_x"	51
"1668"	19532	834	"nose_tip_y"	61
"1669"	19539	835	"nose_tip_x"	45
"1670"	19540	835	"nose_tip_y"	65
"1671"	19547	836	"nose_tip_x"	51
"1672"	19548	836	"nose_tip_y"	62
"1673"	19555	837	"nose_tip_x"	46
"1674"	19556	837	"nose_tip_y"	65
"1675"	19563	838	"nose_tip_x"	46
"1676"	19564	838	"nose_tip_y"	62
"1677"	19571	839	"nose_tip_x"	51
"1678"	19572	839	"nose_tip_y"	60
"1679"	19579	840	"nose_tip_x"	51
"1680"	19580	840	"nose_tip_y"	62
"1681"	19587	841	"nose_tip_x"	49
"1682"	19588	841	"nose_tip_y"	65
"1683"	19595	842	"nose_tip_x"	45
"1684"	19596	842	"nose_tip_y"	65
"1685"	19603	843	"nose_tip_x"	51
"1686"	19604	843	"nose_tip_y"	65
"1687"	19611	844	"nose_tip_x"	47
"1688"	19612	844	"nose_tip_y"	61
"1689"	19619	845	"nose_tip_x"	45
"1690"	19620	845	"nose_tip_y"	59
"1691"	19627	846	"nose_tip_x"	46
"1692"	19628	846	"nose_tip_y"	59
"1693"	19635	847	"nose_tip_x"	49
"1694"	19636	847	"nose_tip_y"	64
"1695"	19643	848	"nose_tip_x"	51
"1696"	19644	848	"nose_tip_y"	65
"1697"	19651	849	"nose_tip_x"	46
"1698"	19652	849	"nose_tip_y"	63
"1699"	19659	850	"nose_tip_x"	45
"1700"	19660	850	"nose_tip_y"	59
"1701"	19667	851	"nose_tip_x"	46
"1702"	19668	851	"nose_tip_y"	59
"1703"	19675	852	"nose_tip_x"	50
"1704"	19676	852	"nose_tip_y"	59
"1705"	19683	853	"nose_tip_x"	47
"1706"	19684	853	"nose_tip_y"	59
"1707"	19691	854	"nose_tip_x"	51
"1708"	19692	854	"nose_tip_y"	64
"1709"	19699	855	"nose_tip_x"	49
"1710"	19700	855	"nose_tip_y"	61
"1711"	19707	856	"nose_tip_x"	49
"1712"	19708	856	"nose_tip_y"	60
"1713"	19715	857	"nose_tip_x"	51
"1714"	19716	857	"nose_tip_y"	60
"1715"	19723	858	"nose_tip_x"	51
"1716"	19724	858	"nose_tip_y"	59
"1717"	19731	859	"nose_tip_x"	51
"1718"	19732	859	"nose_tip_y"	62
"1719"	19739	860	"nose_tip_x"	49
"1720"	19740	860	"nose_tip_y"	59
"1721"	19747	861	"nose_tip_x"	51
"1722"	19748	861	"nose_tip_y"	65
"1723"	19755	862	"nose_tip_x"	50
"1724"	19756	862	"nose_tip_y"	65
"1725"	19763	863	"nose_tip_x"	49
"1726"	19764	863	"nose_tip_y"	59
"1727"	19771	864	"nose_tip_x"	46
"1728"	19772	864	"nose_tip_y"	65
"1729"	19779	865	"nose_tip_x"	45
"1730"	19780	865	"nose_tip_y"	65
"1731"	19787	866	"nose_tip_x"	50
"1732"	19788	866	"nose_tip_y"	61
"1733"	19795	867	"nose_tip_x"	48
"1734"	19796	867	"nose_tip_y"	61
"1735"	19803	868	"nose_tip_x"	51
"1736"	19804	868	"nose_tip_y"	59
"1737"	19811	869	"nose_tip_x"	49
"1738"	19812	869	"nose_tip_y"	63
"1739"	19819	870	"nose_tip_x"	45
"1740"	19820	870	"nose_tip_y"	65
"1741"	19827	871	"nose_tip_x"	51
"1742"	19828	871	"nose_tip_y"	63
"1743"	19835	872	"nose_tip_x"	51
"1744"	19836	872	"nose_tip_y"	63
"1745"	19843	873	"nose_tip_x"	45
"1746"	19844	873	"nose_tip_y"	64
"1747"	19851	874	"nose_tip_x"	47
"1748"	19852	874	"nose_tip_y"	65
"1749"	19859	875	"nose_tip_x"	45
"1750"	19860	875	"nose_tip_y"	59
"1751"	19867	876	"nose_tip_x"	45
"1752"	19868	876	"nose_tip_y"	65
"1753"	19875	877	"nose_tip_x"	50
"1754"	19876	877	"nose_tip_y"	59
"1755"	19883	878	"nose_tip_x"	51
"1756"	19884	878	"nose_tip_y"	65
"1757"	19891	879	"nose_tip_x"	45
"1758"	19892	879	"nose_tip_y"	65
"1759"	19899	880	"nose_tip_x"	48
"1760"	19900	880	"nose_tip_y"	61
"1761"	19907	881	"nose_tip_x"	51
"1762"	19908	881	"nose_tip_y"	62
"1763"	19915	882	"nose_tip_x"	46
"1764"	19916	882	"nose_tip_y"	60
"1765"	19923	883	"nose_tip_x"	45
"1766"	19924	883	"nose_tip_y"	62
"1767"	19931	884	"nose_tip_x"	48
"1768"	19932	884	"nose_tip_y"	65
"1769"	19939	885	"nose_tip_x"	50
"1770"	19940	885	"nose_tip_y"	62
"1771"	19947	886	"nose_tip_x"	46
"1772"	19948	886	"nose_tip_y"	59
"1773"	19955	887	"nose_tip_x"	48
"1774"	19956	887	"nose_tip_y"	59
"1775"	19963	888	"nose_tip_x"	49
"1776"	19964	888	"nose_tip_y"	59
"1777"	19971	889	"nose_tip_x"	51
"1778"	19972	889	"nose_tip_y"	62
"1779"	19979	890	"nose_tip_x"	45
"1780"	19980	890	"nose_tip_y"	63
"1781"	19987	891	"nose_tip_x"	49
"1782"	19988	891	"nose_tip_y"	59
"1783"	19995	892	"nose_tip_x"	50
"1784"	19996	892	"nose_tip_y"	65
"1785"	20003	893	"nose_tip_x"	50
"1786"	20004	893	"nose_tip_y"	65
"1787"	20011	894	"nose_tip_x"	47
"1788"	20012	894	"nose_tip_y"	60
"1789"	20019	895	"nose_tip_x"	49
"1790"	20020	895	"nose_tip_y"	62
"1791"	20027	896	"nose_tip_x"	45
"1792"	20028	896	"nose_tip_y"	59
"1793"	20035	897	"nose_tip_x"	48
"1794"	20036	897	"nose_tip_y"	61
"1795"	20043	898	"nose_tip_x"	46
"1796"	20044	898	"nose_tip_y"	65
"1797"	20051	899	"nose_tip_x"	51
"1798"	20052	899	"nose_tip_y"	60
"1799"	20059	900	"nose_tip_x"	51
"1800"	20060	900	"nose_tip_y"	63
"1801"	20067	901	"nose_tip_x"	50
"1802"	20068	901	"nose_tip_y"	62
"1803"	20075	902	"nose_tip_x"	45
"1804"	20076	902	"nose_tip_y"	60
"1805"	20083	903	"nose_tip_x"	48
"1806"	20084	903	"nose_tip_y"	61
"1807"	20091	904	"nose_tip_x"	49
"1808"	20092	904	"nose_tip_y"	61
"1809"	20099	905	"nose_tip_x"	51
"1810"	20100	905	"nose_tip_y"	65
"1811"	20107	906	"nose_tip_x"	45
"1812"	20108	906	"nose_tip_y"	62
"1813"	20115	907	"nose_tip_x"	45
"1814"	20116	907	"nose_tip_y"	62
"1815"	20123	908	"nose_tip_x"	51
"1816"	20124	908	"nose_tip_y"	61
"1817"	20131	909	"nose_tip_x"	47
"1818"	20132	909	"nose_tip_y"	65
"1819"	20139	910	"nose_tip_x"	51
"1820"	20140	910	"nose_tip_y"	63
"1821"	20147	911	"nose_tip_x"	51
"1822"	20148	911	"nose_tip_y"	65
"1823"	20155	912	"nose_tip_x"	48
"1824"	20156	912	"nose_tip_y"	62
"1825"	20163	913	"nose_tip_x"	48
"1826"	20164	913	"nose_tip_y"	62
"1827"	20171	914	"nose_tip_x"	45
"1828"	20172	914	"nose_tip_y"	65
"1829"	20179	915	"nose_tip_x"	48
"1830"	20180	915	"nose_tip_y"	59
"1831"	20187	916	"nose_tip_x"	45
"1832"	20188	916	"nose_tip_y"	61
"1833"	20195	917	"nose_tip_x"	51
"1834"	20196	917	"nose_tip_y"	62
"1835"	20203	918	"nose_tip_x"	45
"1836"	20204	918	"nose_tip_y"	61
"1837"	20211	919	"nose_tip_x"	45
"1838"	20212	919	"nose_tip_y"	59
"1839"	20219	920	"nose_tip_x"	50
"1840"	20220	920	"nose_tip_y"	64
"1841"	20227	921	"nose_tip_x"	47
"1842"	20228	921	"nose_tip_y"	60
"1843"	20235	922	"nose_tip_x"	51
"1844"	20236	922	"nose_tip_y"	59
"1845"	20243	923	"nose_tip_x"	45
"1846"	20244	923	"nose_tip_y"	65
"1847"	20251	924	"nose_tip_x"	45
"1848"	20252	924	"nose_tip_y"	59
"1849"	20259	925	"nose_tip_x"	51
"1850"	20260	925	"nose_tip_y"	65
"1851"	20267	926	"nose_tip_x"	47
"1852"	20268	926	"nose_tip_y"	65
"1853"	20275	927	"nose_tip_x"	51
"1854"	20276	927	"nose_tip_y"	59
"1855"	20283	928	"nose_tip_x"	51
"1856"	20284	928	"nose_tip_y"	63
"1857"	20291	929	"nose_tip_x"	46
"1858"	20292	929	"nose_tip_y"	63
"1859"	20299	930	"nose_tip_x"	45
"1860"	20300	930	"nose_tip_y"	60
"1861"	20307	931	"nose_tip_x"	48
"1862"	20308	931	"nose_tip_y"	63
"1863"	20315	932	"nose_tip_x"	51
"1864"	20316	932	"nose_tip_y"	59
"1865"	20323	933	"nose_tip_x"	47
"1866"	20324	933	"nose_tip_y"	61
"1867"	20331	934	"nose_tip_x"	47
"1868"	20332	934	"nose_tip_y"	64
"1869"	20339	935	"nose_tip_x"	46
"1870"	20340	935	"nose_tip_y"	64
"1871"	20347	936	"nose_tip_x"	49
"1872"	20348	936	"nose_tip_y"	65
"1873"	20355	937	"nose_tip_x"	47
"1874"	20356	937	"nose_tip_y"	59
"1875"	20363	938	"nose_tip_x"	51
"1876"	20364	938	"nose_tip_y"	65
"1877"	20371	939	"nose_tip_x"	48
"1878"	20372	939	"nose_tip_y"	63
"1879"	20379	940	"nose_tip_x"	46
"1880"	20380	940	"nose_tip_y"	65
"1881"	20387	941	"nose_tip_x"	46
"1882"	20388	941	"nose_tip_y"	64
"1883"	20395	942	"nose_tip_x"	47
"1884"	20396	942	"nose_tip_y"	62
"1885"	20403	943	"nose_tip_x"	47
"1886"	20404	943	"nose_tip_y"	63
"1887"	20411	944	"nose_tip_x"	51
"1888"	20412	944	"nose_tip_y"	65
"1889"	20419	945	"nose_tip_x"	49
"1890"	20420	945	"nose_tip_y"	60
"1891"	20427	946	"nose_tip_x"	50
"1892"	20428	946	"nose_tip_y"	64
"1893"	20435	947	"nose_tip_x"	51
"1894"	20436	947	"nose_tip_y"	65
"1895"	20443	948	"nose_tip_x"	45
"1896"	20444	948	"nose_tip_y"	65
"1897"	20451	949	"nose_tip_x"	47
"1898"	20452	949	"nose_tip_y"	63
"1899"	20459	950	"nose_tip_x"	47
"1900"	20460	950	"nose_tip_y"	62
"1901"	20467	951	"nose_tip_x"	45
"1902"	20468	951	"nose_tip_y"	65
"1903"	20475	952	"nose_tip_x"	45
"1904"	20476	952	"nose_tip_y"	65
"1905"	20483	953	"nose_tip_x"	45
"1906"	20484	953	"nose_tip_y"	64
"1907"	20491	954	"nose_tip_x"	46
"1908"	20492	954	"nose_tip_y"	59
"1909"	20499	955	"nose_tip_x"	51
"1910"	20500	955	"nose_tip_y"	65
"1911"	20507	956	"nose_tip_x"	50
"1912"	20508	956	"nose_tip_y"	59
"1913"	20515	957	"nose_tip_x"	51
"1914"	20516	957	"nose_tip_y"	65
"1915"	20521	958	"nose_tip_x"	51
"1916"	20522	958	"nose_tip_y"	63
"1917"	20529	959	"nose_tip_x"	50
"1918"	20530	959	"nose_tip_y"	61
"1919"	20537	960	"nose_tip_x"	45
"1920"	20538	960	"nose_tip_y"	65
"1921"	20545	961	"nose_tip_x"	50
"1922"	20546	961	"nose_tip_y"	62
"1923"	20553	962	"nose_tip_x"	51
"1924"	20554	962	"nose_tip_y"	59
"1925"	20561	963	"nose_tip_x"	45
"1926"	20562	963	"nose_tip_y"	65
"1927"	20569	964	"nose_tip_x"	47
"1928"	20570	964	"nose_tip_y"	63
"1929"	20577	965	"nose_tip_x"	49
"1930"	20578	965	"nose_tip_y"	61
"1931"	20585	966	"nose_tip_x"	45
"1932"	20586	966	"nose_tip_y"	63
"1933"	20593	967	"nose_tip_x"	51
"1934"	20594	967	"nose_tip_y"	60
"1935"	20601	968	"nose_tip_x"	45
"1936"	20602	968	"nose_tip_y"	65
"1937"	20609	969	"nose_tip_x"	49
"1938"	20610	969	"nose_tip_y"	65
"1939"	20617	970	"nose_tip_x"	47
"1940"	20618	970	"nose_tip_y"	60
"1941"	20625	971	"nose_tip_x"	45
"1942"	20626	971	"nose_tip_y"	63
"1943"	20633	972	"nose_tip_x"	49
"1944"	20634	972	"nose_tip_y"	65
"1945"	20641	973	"nose_tip_x"	51
"1946"	20642	973	"nose_tip_y"	63
"1947"	20649	974	"nose_tip_x"	46
"1948"	20650	974	"nose_tip_y"	65
"1949"	20657	975	"nose_tip_x"	47
"1950"	20658	975	"nose_tip_y"	59
"1951"	20665	976	"nose_tip_x"	51
"1952"	20666	976	"nose_tip_y"	59
