left_eye_center_x,left_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eye_outer_corner_x,left_eye_outer_corner_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,mouth_center_bottom_lip_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,nose_tip_x,nose_tip_y,right_eye_center_x,mouth_center_bottom_lip_x,right_eye_center_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eye_outer_corner_x,right_eye_outer_corner_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y
66.56619355,38.70851765,59.385,39.03462932,55.673345,30.28827429,73.83589846,37.3492844,80.35743396,25.13637209,77.233281,47.64654545,73.46821505,65.67681499,75.86097479,34.67977143,80.65199403,48.05227723,62.7287937,29.57025,47.26946382,39.09084444,35.664,37.2834958,42.97725,26.52631579,22.28310448,36.86551181,14.00727273,29.5464186
55.11053061,35.72765217,57.88351245,39.48584408,54.68873027,34.43772555,74.27028482,36.18802962,81.13896274,34.00545,79.04891803,47.77227184,71.87346889,63.83161165,78.66514286,29.65193443,78.49357434,57.71725417,62.21338371,30.21783029,60.64874259,38.06297376,39.61195523,34.14291156,38.44975212,30.62456108,21.6697747,37.69786258,18.67062461,29.16026374
65.30410725,37.23639221,59.36345946,36.42614759,57.76289756,29.15409836,71.76923077,37.87416216,79.19538462,23.49398473,84.21321783,46.99502703,65.96324324,61.752,72.3877546,36.40804628,72.93017476,39.84117297,53.76932039,28.17757377,45.40430769,36.33876923,36.70430769,37.10097297,40.42378938,27.43783784,25.15384615,37.164,16.49942593,26.26545264
65.78293805,36.67457143,60.2646729,37.75168,56.44457143,30.65852632,72.63333333,38.17341176,77.51288889,30.87458824,85.43507692,47.22662687,75.68806957,64.92235294,74.91588785,28.82702222,77.39957895,46.07278195,63.24221849,28.538,46.79223529,38.08276364,33.45094737,36.67912,41.56302222,29.30062574,26.19831933,37.62661682,11.22553846,28.49590857
69.47781818,41.18157576,60.72384,36.88911628,56.82189474,32.29034862,71.62351304,39.92022178,78.62316522,30.29524528,85.43507692,49.36145455,71.06742857,65.24706977,76.45187879,31.81003636,74.43446154,48.44004624,53.09323636,28.95486792,46.07425641,38.46034286,37.89544186,36.72679245,33.35136,30.10721495,18.31642718,37.25944954,14.52266667,30.12563478
67.60913284,34.41980045,57.80796217,37.10110835,58.40025,32.34810693,70.45215244,34.97387755,78.79726657,25.80544822,82.35939615,54.46384677,67.41375,69.92049124,77.25738085,33.14162785,71.14719059,40.82469911,62.24338584,32.17437408,38.20994443,40.28979592,36.48905779,38.142336,37.44706372,30.81762694,20.35091059,33.93190593,18.7545,25.91337931
68.70879144,40.60708038,59.76723288,38.91500316,55.33807407,31.43349677,73.37868387,41.50331551,80.60907692,34.38837243,82.58519149,51.96064171,78.76092928,63.38548148,79.09048696,30.18920388,81.61793939,51.03408,60.52074352,31.26312329,52.86891304,39.18348387,35.73333333,39.62766502,40.63065693,32.37131361,24.86753374,43.56859893,28.04063757,37.05857561
74.28166038,37.23639221,60.95089365,38.65992982,57.48220859,28.96861249,74.18857143,39.5356868,80.78106122,31.17490526,76.5844898,39.97635414,73.35942377,65.59606154,72.0042591,25.97871148,77.6244898,50.54035088,63.23486683,30.63340892,43.94122439,39.56963446,39.90599876,34.39072985,40.42378938,30.06057474,21.20501083,38.40512481,17.74666654,35.97250518
65.94648257,38.64190493,57.11374656,39.36179029,59.22514286,33.87089947,76.56976568,33.5527491,80.78106122,34.00545,81.73864169,48.17029532,70.98879552,63.01605433,75.18165209,32.42505768,84.39890683,49.25616151,58.90964267,29.11814876,49.22055013,39.56963446,36.46454557,38.71858824,40.92782609,30.873753,22.0936,36.08964381,12.80853479,36.1292441
65.85902362,37.60103014,60.51625175,38.33780282,55.29740146,29.95586866,71.85979856,38.7415082,82.80411429,33.59108571,91.84447552,46.61659701,69.85431579,62.49105882,76.30889256,33.4667907,85.42107042,48.99644444,63.50309434,29.08604082,46.04669388,38.01126761,35.24702609,38.09857444,37.1740416,30.71797183,23.10355862,38.02230657,14.86406662,29.05005
66.56619355,34.92938408,57.05109408,37.04139924,55.55339597,28.248,77.28036782,34.53262222,84.75670588,28.72946237,80.70369811,50.15636364,73.87833333,68.97749929,76.59698925,41.51900139,66.40210665,50.61175387,57.85631068,27.88015209,51.04763636,34.81894253,37.7568932,37.31168,41.15068657,30.83413416,21.26745324,39.27309091,14.83049477,28.44385576
69.66201279,35.51664336,58.54052174,37.22377994,57.47902779,27.86722291,72.76487783,37.14912,84.62485714,36.54230335,78.05492459,49.2759,67.42224658,60.15886726,75.10852174,34.73486897,73.21066667,48.89453115,58.00878545,30.2166901,46.82813793,37.20012468,38.53432282,36.38833333,39.18133333,25.64973701,21.23487895,49.09400404,15.4704,27.95124406
65.82740426,36.66448696,60.56814545,36.70504615,62.478,26.30485,73.17918881,39.07205424,83.46638024,31.92812903,81.71076923,47.6064,82.3940339,65.54810811,73.440596,31.87821618,75.29850534,49.83810175,61.22995787,30.1536,38.20994443,36.40866462,33.81933559,37.9364685,39.69156117,25.40785231,21.16022857,37.07357288,16.28736,34.08604196
65.84703733,37.6428672,59.45233735,37.13119534,56.5877551,31.91663575,72.92698413,34.80344927,77.86876862,31.84586227,82.35939615,49.03453741,76.83823116,64.06519322,73.4149703,37.45941043,77.48573726,52.47881262,53.43222317,32.72162874,54.89510405,38.39765957,38.86976,36.8111609,39.74457485,33.8778661,19.03702656,37.56654035,12.06599598,34.01000596
65.30612245,36.11181609,57.00017536,37.95857899,56.53410687,31.831296,64.83156452,35.42701652,77.838336,38.7241039,85.01152941,48.1041021,80.63497201,62.62517647,70.44965986,35.65893207,81.79993388,46.71840017,59.16646707,32.42941012,45.26871864,38.1488,37.396225,35.67685246,32.80060469,27.04852831,23.216,37.07267066,13.25773913,25.91337931
67.053,34.91258182,59.81711392,40.06658904,55.88078873,29.66664,78.02642396,36.79364295,81.25994366,26.41287001,80.9136,46.75692308,66.92939597,65.2303005,72.11275168,36.50862112,83.03526761,24.47258951,59.60884472,33.2399563,54.88926472,41.54864805,36.64910769,36.40796779,38.68155705,31.93723077,27.38173585,41.9766595,11.98597926,31.91503948
63.32049249,34.34264151,58.78343363,37.472,61.04297719,30.72601946,69.36,37.87416216,74.70600572,28.97955556,81.114,46.73155556,66.22222222,58.75482353,79.99435595,29.46161589,72.89288496,48.864,59.82907125,30.53143857,46.54994286,34.39476923,39.43450284,37.10097297,38.98021053,27.43783784,19.46214022,37.10097297,17.94742857,28.63457143
61.34022216,38.99938792,60.78778626,39.96553846,54.88269512,31.79773935,74.26877064,35.97493333,78.19296644,22.01132973,92.82971429,46.806,66.30875676,65.7132973,79.30005634,31.40676923,79.30005634,44.56555572,59.38723404,28.24904348,46.86613333,35.902336,34.2448855,37.401375,39.55978378,25.24395789,21.24690832,36.36340763,18.31132026,31.729575
64.15504937,32.50391753,60.82806173,36.49969079,57.76289756,27.68045444,74.54739653,38.57767956,77.10227027,27.99285714,77.10443978,45.708,72.67504762,68.54115249,72.35286486,30.60311797,71.99946961,47.27050549,57.6967763,31.8989183,44.56309392,34.30206593,39.38727942,38.86956086,38.76690411,31.67816767,22.68712088,31.05301142,16.68464007,27.55393037
65.90997865,37.12781472,57.56278646,37.58239653,60.07142857,27.72058537,85.83775607,43.01868096,79.44608385,28.91070747,79.5123371,50.97321555,82.51630289,64.28739679,80.80023208,30.9882449,80.8009768,47.87861038,64.76960754,28.33434875,42.80610654,36.23044088,42.23167347,36.93495652,40.17677692,31.95740905,20.4507331,36.07403727,13.83987441,32.49316411
68.28705882,38.09682857,59.55663158,39.2595823,58.02086957,26.30724324,79.24571429,39.70712583,74.22594258,30.05254286,82.33998228,47.328,75.23275806,63.24741818,70.54216156,32.07876923,80.91130435,39.18451613,56.7090229,28.45824,46.06737005,42.99511807,35.664,35.85786667,35.11314286,32.49019535,19.4984,38.82746667,15.66584071,28.49590857
67.35546452,38.94095238,61.75217778,39.98233043,57.17037624,29.86201453,75.53562554,43.96285714,76.94742857,29.02363636,77.59740023,47.36711111,75.17314286,67.98354206,84.56838095,32.19286486,79.27457143,46.32080418,45.81509774,30.76372309,41.04150775,39.09084444,37.396225,40.00085679,39.23185664,30.29497698,22.72761905,35.46062222,14.12571429,27.39054545
64.76246617,38.77073332,58.06404373,37.75997594,57.71583471,32.65845481,73.8094055,37.677055,80.06497959,29.19454903,83.68405535,49.07927273,71.0368,66.43606131,72.816,28.2377396,75.5456,47.22871795,47.98,31.2632381,48.39379592,36.76304762,37.73325112,39.72341766,36.54933333,32.42020943,23.93436533,33.83209057,14.77218462,37.30826513
65.48166443,35.16986374,59.81638456,39.32829358,57.952,29.97052632,76.78017391,39.20308673,75.89519008,29.66142857,86.78733913,47.23452632,72.37593962,63.20019208,77.60175824,27.88209626,74.65772973,48.74609396,60.80268908,27.11530435,47.31780531,35.0103416,35.13781132,37.17992727,36.68644248,26.44778901,18.01668449,38.00589474,16.46577778,28.89166102
63.76259425,39.87382431,61.44069565,36.88992,57.23076923,30.6012,71.55063168,41.03242389,79.255296,29.56641352,82.11180037,39.42508947,74.81870769,64.42116923,73.88965074,40.07717042,77.1510303,47.8089697,59.03405111,28.17860465,41.04150775,34.97884444,36.82123341,36.88992,39.51804082,29.67197538,23.07988732,37.86217361,17.06363077,33.03129982
65.9464918,38.76526829,60.67590244,39.81190244,54.49756098,32.48702439,72.664,40.50965854,80.57108571,35.62614634,91.43492683,49.63395398,75.08908475,61.72253659,82.77798496,31.22245161,78.41688189,48.61455738,57.60078049,29.27291803,42.98632258,38.0675122,37.72573648,35.46487656,42.0016,27.43735794,22.78474419,36.40125,14.69942479,33.00354098
67.7517913,38.01923168,59.6288,35.10712782,55.66870588,32.27456604,73.12152381,39.02324211,78.6919646,25.08988789,88.1745874,47.328,67.20977778,63.94094845,78.63401739,29.46161589,73.94703674,50.43708462,55.29244444,29.68556674,43.58446756,37.34392487,37.75354376,37.31809968,35.69878734,26.20114286,22.44205714,38.48130783,16.54650992,30.29609412
66.59337931,34.80344927,61.64715789,36.95808,58.10623202,30.74263415,72.54568421,40.50965854,79.188,35.62614634,91.43492683,57.19115428,75.00920775,62.20533333,82.9026087,35.3273557,72.16533333,48.91629268,61.14913658,28.24904348,47.83513043,37.78952318,36.60980752,41.42162294,35.13128193,30.66041379,22.43342222,37.51853913,15.32843836,33.53287805
68.39979761,33.61360555,57.35137219,36.35942029,51.91628321,30.7558974,73.33574584,33.80110937,78.79726657,23.61028406,81.28731429,51.61635165,87.27968352,62.09322449,80.59556608,35.99588571,75.48920579,48.45756701,49.57437361,36.05828571,49.38190746,39.56963446,37.396225,40.35418128,41.28451732,32.11428571,24.97832889,36.35750053,15.92059096,35.7517974
65.01792701,37.0933038,57.66589547,37.45694856,54.10084404,29.22839223,73.96139777,40.28976378,81.55267606,26.59086927,75.18978151,46.41979856,60.24421053,66.03177681,80.97293644,34.992,74.74172477,48.02869097,42.74178151,29.73221053,48.57234286,35.78688,38.20465505,37.26406926,37.07312349,29.44321953,24.48161345,36.82278165,12.91313091,30.65764404
65.37852632,35.77056,61.12114286,38.96506762,54.43572816,27.18230069,71.76923077,37.87416216,79.19538462,30.02656311,73.19903356,47.50666667,66.15969231,57.13449057,72.89288496,31.50757895,71.81630769,48.35822819,53.76932039,27.20933808,47.84888889,36.33876923,35.07257143,37.10097297,39.32585235,27.43783784,25.21047273,37.164,14.29,30.09957025
65.48427068,38.51009174,58.97763504,38.26025806,57.21981457,31.27490803,73.5684507,41.13703141,79.19134426,25.61803636,89.87892537,45.61694118,70.27558209,63.34769231,80.27319403,30.0375,85.42107042,45.21465734,62.02065455,31.15831579,48.44429752,38.01126761,33.87542069,40.36208219,36.77521805,28.46856828,22.12351079,32.21437664,17.89617021,25.59449302
68.64741463,39.22776722,58.94034537,36.96052345,58.19729095,32.269,78.63453659,36.88883045,70.86730159,31.58190714,77.15251822,46.69771909,80.27185876,64.56827586,69.60448179,30.778532,72.13158621,53.24986351,63.76148281,26.09790476,49.56527373,36.06602771,33.57366372,33.51131548,37.11730257,31.07270216,23.23149606,37.21747126,12.44268826,19.58479126
62.63642071,35.15785366,54.64892468,40.78690046,56.70028416,30.277397,77.11370079,33.79331355,79.50239574,23.61028406,78.34298851,53.25395309,76.7180035,72.5955747,72.29487229,30.12450697,77.50873043,56.05726845,58.09356989,29.30840377,46.84156453,39.50434532,35.88531116,36.50997732,41.56302222,34.69226789,21.32592366,37.85474321,15.03812091,28.46765423
68.152,39.89675472,58.98126316,37.82382857,52.97618824,30.85884564,72.28075472,38.096,82.80411429,32.59764706,89.34133333,46.49488112,78.93132468,58.23785235,73.86940541,35.01711258,85.42107042,48.32069565,55.05852632,28.46620183,45.31783784,38.01126761,34.01077551,39.41164138,37.38282353,27.08908052,22.45369128,37.50334694,13.66034899,29.54482759
67.34256369,37.63038655,56.567,38.71220168,56.55336585,32.82169012,75.79848649,33.16747006,78.53969831,21.79334049,74.18581864,47.64193653,76.12121928,60.87220513,72.20179194,35.50251163,79.89769884,46.3316129,58.02637591,26.40328205,54.3270108,35.91725373,42.42062896,39.72244889,36.13835294,29.08262687,17.52926316,34.38309434,17.18666003,29.14266667
67.12073395,33.88064368,59.65406897,38.13624242,57.41061818,27.34502069,71.22625641,36.24757895,80.14616216,26.87838655,76.76441379,47.39117949,60.63835897,64.17076364,75.68528155,31.79781818,71.27220513,47.00945455,45.65557895,27.20034783,47.66542574,34.9694359,34.63872,35.33620513,36.20702609,27.72463304,24.6020339,37.64989831,13.46690657,29.10235897
64.53714286,34.94023529,59.09523288,36.43708571,57.37661538,29.89239216,70.950144,36.40429367,77.42676923,29.64147692,80.26645918,45.65340845,68.35578947,57.83384615,72.46677844,33.204,77.367552,46.65046154,52.3188503,26.41745455,49.18967089,36.23552795,29.31082569,34.09882353,36.86898701,30.10643478,24.02030769,36.9744,16.77642105,32.96166234
64.5365372,36.54325948,59.88675,36.56012559,55.9610347,30.14704064,72.08088889,37.81695032,82.64994322,32.91195321,78.81993355,38.89505774,76.07319149,62.50861196,85.17660559,33.41221207,72.89815159,48.62243478,55.07463839,30.59537744,50.53645283,37.0912066,36.32610276,36.25634043,38.68324632,28.64862445,22.83306667,37.45561905,21.09887254,34.96700936
66.95123478,39.05805128,59.86977391,35.04757895,55.43192079,32.36452174,72.34075676,42.72166957,78.66171429,30.10721495,81.5296,46.22446602,70.86385321,64.17076364,70.28324324,31.79781818,74.98114286,47.00945455,57.08829358,29.17362162,47.22273684,37.40741284,32.89537864,38.20688571,38.11448276,28.00229744,20.03798131,39.21932673,16.01131034,30.12563478
65.83876612,38.09938768,55.52509846,37.01049772,57.15994618,30.34829752,71.16578138,38.48196218,76.55440401,24.10658354,77.76892257,48.29916942,78.2835277,68.55658627,79.86009105,28.2242622,71.3122623,46.12396848,66.19297959,30.37796637,43.34950078,37.12364946,37.69030013,37.95504455,40.92782609,29.6390876,22.51862983,38.18185464,17.27080095,29.67668449
67.7648,38.76526829,57.07987025,39.81190244,56.64497778,32.48702439,72.664,40.50965854,81.03430872,35.62614634,91.43492683,46.842624,76.43629268,59.371776,82.0395,33.6936,76.01706667,46.15261538,57.40019512,29.82684444,47.55934426,38.0675122,34.4936,38.96283871,41.008128,30.6012,23.6824,35.40039245,16.4685312,33.5712
65.61118216,40.19316375,57.56502602,41.10141287,54.4296,32.0208,74.09873389,42.55804895,80.0827187,26.41287001,79.39671234,54.84473658,75.00059504,71.47575652,76.09581518,37.03775207,81.8751367,47.80515373,62.21158808,26.7072,48.54659578,38.8144,37.98688276,37.43307692,42.6312,33.02144427,22.74849514,39.61998086,17.59682883,25.57554436
67.18148032,41.50539683,57.55381818,36.81285706,59.30979237,30.44135055,74.1312,41.03242389,82.13561165,30.03850549,80.48222533,47.35711191,73.0608,64.72652708,73.76134351,33.74277818,75.19743554,47.80419802,51.55463736,26.70361905,47.87532468,35.52034164,37.66,39.79921073,39.63011407,28.84498487,17.08662198,36.84251264,11.85491262,31.97272727
65.9464918,39.89981538,59.691264,39.81190244,55.32824427,32.0208,72.664,42.23112605,80.50285714,35.62614634,92.425728,46.3128,74.51298462,60.86783493,70.44965986,30.48194595,80.33805128,48.83043902,58.50543939,29.76886154,46.25390164,38.0675122,37.34480208,38.882304,36.88338462,29.83868852,18.01524717,37.6327218,15.612,31.77914584
63.75328798,34.45822556,60.44446409,35.29813333,58.23696847,31.52446105,73.5529264,32.85624742,78.48137923,28.59920736,77.14307141,53.25395309,67.18868704,61.88346269,70.04357549,29.75894505,76.02672527,47.87390476,53.57330387,30.66834783,47.59890558,35.0249771,37.75600907,37.67625763,37.50818915,28.44669388,18.68306985,44.14357097,10.81558285,34.43508986
63.75328798,34.44694303,60.82806173,34.26507216,54.54539854,32.11720732,72.60748564,33.41797271,76.52904854,32.6122449,83.1350826,49.00773694,74.37961595,62.40120937,67.86747492,35.60813909,81.4366192,50.64485954,54.35333059,32.98559424,52.98469436,45.00226415,37.09157601,41.08214123,41.73864593,30.5723414,23.43127962,40.89390824,10.81558285,33.11894528
66.56619355,42.41791483,59.34041065,34.72535361,55.01572414,25.10418251,75.53562554,39.41773427,81.11907692,28.81347587,81.6664009,48.72784791,72.96778378,62.71846154,82.7128349,33.36137143,73.46681379,46.15248322,54.07018417,29.89667151,53.95923127,35.29944086,37.61700492,37.33028571,39.3476129,31.39312374,17.08662198,38.87735666,15.4704,31.29729841
69.3184,38.47278545,61.27970642,37.83524324,57.58147368,26.78184828,71.22625641,36.24757895,80.89717431,31.78694737,74.72110345,47.39117949,71.26061538,64.17076364,76.39154717,31.79781818,70.64598261,46.29169231,45.65557895,28.65066667,48.37708108,37.20827586,34.63872,36.02443636,36.20702609,29.30062574,18.73710891,37.37156436,18.00184615,30.70808276
64.87522038,36.46186856,53.37464477,37.79422041,59.31582609,31.9226681,71.97508861,40.42674627,78.2256,34.38837243,75.19932831,47.94164777,72.96067284,62.05056,81.0512,36.68935277,75.39460167,35.7219613,58.60442975,32.41695447,44.47712004,38.7432,36.8474702,36.97823859,38.23053156,30.7284728,21.76073582,34.47489472,21.66850835,34.04662252
66.3492,34.68628188,58.65216,36.2227451,58.83116883,27.21116279,78.71940213,37.05528358,82.91401364,28.15869767,76.0504186,48.07192381,71.73671642,70.9109512,71.30047552,33.88211043,80.20408149,48.34925714,55.25178947,29.57538462,51.4142279,36.1856,36.8532,39.44463015,36.57911688,31.77338539,18.40335583,43.16326531,11.08725581,29.18814016
66.59985963,35.952,60.36406557,38.43277962,58.23696847,33.64121379,72.23059418,43.46979196,80.67692308,30.76589011,81.3975407,46.61030191,77.21252377,69.55537397,79.70007559,24.33141331,79.75764706,46.97818014,60.52474822,29.52316484,55.28657981,37.42817306,36.68409153,38.26293048,39.5170628,30.12482822,18.70151872,34.32834783,19.34082773,32.24648396
64.96869903,39.14464865,58.53039252,35.05845517,57.51578947,34.89297297,75.69955556,39.19969811,76.87941818,27.74138182,85.99466667,48.72436364,74.02930693,62.0946,68.69969748,32.79700935,85.42107042,47.264,63.96613139,27.81924324,44.39323944,38.01126761,32.46773832,35.14634483,35.13018182,32.60617982,20.03798131,38.98216514,16.73780282,27.63552
67.02594624,31.52686794,61.65771773,36.85340925,49.1855573,28.34288968,75.78385623,31.05180195,82.47138462,23.73772057,78.70464,53.30629306,76.82126621,56.07401352,73.61384727,33.90759862,78.1854026,44.93277709,53.88278569,32.8921659,55.27959735,33.06931469,38.22885926,38.92734694,36.92764378,32.76116162,19.8865107,39.91205683,12.80429646,25.22614021
66.29064567,37.61400945,60.88516535,38.42114887,55.708416,31.151616,69.58025143,39.93723077,76.50009917,29.86036364,82.69170248,46.45245113,67.04184173,61.78937705,79.96311864,34.57717073,74.1133813,46.53104762,60.03966942,27.99652309,45.72248276,37.9476,35.97561905,39.85243165,39.65892216,31.39302642,25.48425,39.8304,16.73780282,26.88268531
65.79179188,37.95643077,60.54337337,37.18990769,55.27695238,32.91599295,76.3347957,38.07222857,77.36277241,26.90181818,87.243,49.01073118,76.7152623,63.75936,77.26915251,32.74494624,75.70960187,48.12031169,57.754875,30.43499939,50.43503318,38.48368569,36.569856,40.21211429,39.42723137,27.87975758,20.92056515,33.87811429,13.29828571,33.77401905
68.95316144,36.16958212,57.24445219,37.02408427,53.03819549,30.7558974,73.70853704,34.20237588,75.792,25.55267083,81.46744583,58.6829932,78.97232703,73.89145331,73.88965074,32.27102041,69.4707678,39.74760092,61.26101673,29.30840377,55.94078808,40.08199954,39.2749616,36.43880781,33.73586489,33.55690886,20.79836031,42.41340838,13.70500048,36.67967076
64.22263451,34.49366166,60.01899209,41.03556166,54.35092582,33.65633682,74.47434343,37.81695032,78.79726657,31.9981107,78.82052553,47.39915294,73.37460317,73.89145331,74.55395015,29.26999676,75.54421105,50.3004329,65.26048929,29.68556674,47.63619188,37.78693765,36.2265155,35.40729483,45.34686248,31.88609207,24.1141174,43.32962276,19.34082773,31.14533808
66.23313014,36.901568,59.40991254,37.70218853,55.41561905,34.64008946,74.65333464,40.91142857,83.1102277,30.323072,79.413349,44.8121092,63.65251007,60.86783493,80.58955932,30.12450697,79.61624779,47.51876129,64.46875242,24.9915871,47.48178382,39.22386185,36.83809524,39.96059504,38.44975212,31.72478115,23.61269189,37.19057143,19.50409415,34.99500752
66.20784929,37.27955182,58.24805692,38.0832942,54.58274754,32.42803319,74.13430624,35.42701652,73.45157699,30.7547619,79.61917778,47.02611247,67.51870276,63.39300534,79.42121193,29.65193443,81.09722605,46.68198895,50.38061225,35.00208755,44.03873082,37.34392487,33.98095238,39.08724464,38.70223346,30.76716672,19.57980244,33.45723958,18.91184969,29.16026374
66.34733858,35.33340952,57.57717483,40.03525063,53.45525979,32.26998062,76.42164706,37.68775258,74.83047619,22.50467901,75.95163942,46.67929644,70.68897944,64.28069291,75.81032727,34.29057751,76.60006299,46.90176,63.2585587,32.17437408,55.27959735,38.00238545,38.07869388,38.28882474,37.23886644,33.18380719,14.01607301,36.43290566,17.212306,28.2583575
66.41071215,40.96841143,61.47377778,36.47191448,53.1971606,23.75090526,73.47713208,42.19419429,81.11998423,36.54230335,78.10216453,43.40016327,73.19905882,65.84355556,80.9598737,32.25325714,76.37942857,42.84285714,56.7090229,28.57347368,57.48353323,37.86729412,36.80950113,41.42162294,38.94037267,32.06047706,18.68306985,37.37864662,16.54650992,31.67688889
67.06641993,37.36585075,58.15629851,36.15732319,55.55339597,29.05312111,73.12727273,34.80344927,79.75786667,28.51414925,80.22874463,47.22662687,66.85162264,62.10439604,68.10958491,32.90647762,79.37664,47.26058015,64.27493517,30.37240268,46.83232,34.34740484,37.36710684,36.39466667,38.86171845,28.55518541,17.268,35.41174468,14.63563636,29.98090323
67.67180342,34.31559026,59.40991254,35.35771727,54.61262222,29.33726068,74.90333702,39.88237342,82.06504348,30.76589011,84.75041572,47.79575783,72.96067284,65.11210854,78.99372638,33.14162785,79.20184776,48.45285859,52.70913369,32.34394114,51.38604651,39.5390454,38.94960825,41.08214123,38.23053156,30.7284728,21.65359361,36.01286598,20.42005087,28.2746087
65.5797862,38.0409439,58.58022857,37.6471734,54.97979476,34.43772555,73.76593063,37.88254945,78.78478105,34.25564444,88.86828866,49.07802425,79.98780952,61.7704918,79.70007559,31.17564179,72.89815159,47.17714286,58.42504348,28.76820189,46.84156453,39.34117416,38.30148105,42.05022183,38.6173913,30.7035,23.90608696,40.89390824,21.66850835,28.56838009
64.67835616,36.32476374,58.87542857,38.58975836,57.37661538,32.23146963,68.98405369,37.46947368,75.0307651,28.5204,87.50023529,46.16547945,65.94938182,65.1293945,77.38292436,36.53546667,73.33476923,58.39669463,55.00540541,29.10577105,46.10092308,39.37965032,36.38215385,37.92954696,40.86756672,28.91732302,24.93692308,34.37929412,11.94285714,33.57174399
68.9267681,39.25130579,60.05066667,36.34041718,55.6655016,28.15783363,70.7176,39.5356868,80.66300958,29.19454903,90.24647033,47.14526316,81.52395222,58.54809917,78.05563636,34.86638298,81.56054553,45.97433557,53.20443871,27.952,46.27142169,41.6624939,37.68618405,36.47336376,38.45904389,30.873753,16.41175151,36.47781818,16.68464007,29.87486721
70.33403077,36.20415653,59.01248729,35.37320597,51.18423217,28.33502935,74.91666472,40.32528873,83.48090579,28.88662689,82.98171429,49.0024186,77.45520364,64.75690867,78.81938824,30.17483168,76.378368,47.62374087,63.85036655,36.83858998,46.20102775,36.92555294,34.93987097,41.39829677,38.23466667,29.7203712,20.39548235,43.32962276,14.49869572,31.22602511
67.34075676,36.10270067,59.52067606,37.25450738,53.57728842,31.44802759,72.75253691,37.05694648,81.39124832,25.44889128,83.18818792,46.42791946,71.85852632,63.59003774,73.3298255,33.06,71.27440491,45.97433557,63.16928859,29.13897345,47.45161644,37.98736842,34.71818868,38.51662703,37.62863158,28.20294737,19.48348993,37.61094737,12.28542282,31.30066087
65.77955556,39.65693051,60.95779254,37.96332743,54.71471141,29.41091079,71.76923077,37.87416216,87.65233898,33.25723407,85.72971429,48.1041021,81.07835019,65.83701695,79.99435595,32.43022222,79.45928205,35.7219613,61.22995787,28.35282051,48.49562791,35.57893953,34.41201951,36.90924651,37.26738462,30.75851387,20.2679322,41.04815894,16.37473684,27.48
67.06740878,38.44803953,59.93167045,37.81067934,55.79761589,26.31600118,72.56021918,37.80204082,80.7047619,38.7241039,76.79896745,47.39606815,74.37961595,67.40171995,75.79930359,29.65193443,79.20184776,47.27050549,51.55463736,31.77489178,45.78684807,35.27853559,34.33780369,40.11367339,40.19868132,28.83482034,21.51030657,34.31071823,13.53140524,34.729537
65.21650915,38.02313514,58.95478075,41.112,56.496,28.42877679,72.32330323,38.7256,81.79284956,30.65185185,93.22267826,53.19042375,74.81870769,73.11127334,73.02518519,28.42328276,67.86085161,24.47258951,60.01932886,28.7208,47.93575385,38.0104,36.88288802,38.06102655,40.23306667,28.56892035,22.6424,38.59674074,17.59682883,26.90590067
66.89384526,38.65197512,60.03072438,36.21821618,59.73321547,32.08978665,74.27563618,36.84878689,80.18107607,32.54312925,76.18711782,48.22141935,73.16154386,61.7704918,76.74622846,29.32245507,79.68505263,48.96084211,56.92678197,24.82221395,46.4493913,39.55284196,36.41140014,41.63865056,38.9695484,26.76686322,24.19215071,41.25614201,13.41426087,27.61732797
66.55944235,33.94438949,57.15789956,39.88150303,55.0956035,28.64273817,70.52135065,34.5417648,84.09526996,29.52256751,85.51864615,53.77330874,79.40609535,67.98737004,79.39629944,30.40682517,77.65050106,48.2499802,63.75530871,29.54361186,54.39206997,39.41235987,36.17684901,38.48130783,36.98742857,30.60087652,25.08709012,40.99942999,15.02840734,25.47270841
67.9316019,37.46791923,58.07058824,39.86890909,59.99753806,34.43772555,71.33037037,39.70661538,83.16269519,33.78164089,92.44462312,44.57626606,72.39886452,64.22283636,76.42011429,27.22369472,84.67549091,50.17115676,52.90074074,34.16470588,46.63932757,37.80708571,36.68409153,39.52244211,41.94502989,23.51940853,21.99490909,38.50464811,14.79601391,27.55393037
65.74657751,34.14916129,56.70844515,38.87355959,57.40032,27.66274053,75.50249477,35.3168254,81.94509091,30.37422492,80.16125465,48.5175814,72.91025743,64.34060041,67.01963636,32.544,77.30422821,50.61175387,55.77113043,28.94763636,48.87621581,36.74926829,37.144,39.64990958,39.61658182,26.01265505,22.86598128,37.31320855,10.43736986,30.3309621
